tokens,pos_tags
बिगहा,NN
जमीन,NN
दखल,VM
कइलन,VAUX
।,SYM
भलहीं,CC
सरउ,NN
जंगली,JJ
लोग,NN
पीठ,NN
के,PSP
पाछे,NST
गारी,NN
देवस,VM
।,SYM
छोट-मोट,JJ
राजा,NN
बानीं,VAUX
हमनी,PRP
के,PSP
।,SYM
ईहे,DEM
आदिवासी,NN
अपने,PRP
जमीन,NN
के,PSP
जोतत,VM
हमनी,PRP
के,PSP
सेवा,NN
में,PSP
लागल,VM
रहेलन,VAUX
स,RP
केतना,PRP
ठाट,NN
बा,VM
एह,DEM
पिछड़ल,JJ
इलाका,NN
में,PSP
।,SYM
एगो,QC
लइका,NN
बा,VM
पढ़-लिख,NN
के,PSP
फारेस्ट,NN
अफसर,NN
के,PSP
जगहीं,NN
प,PSP
लाग,VM
गइल,VAUX
बा,VAUX
।,SYM
जंगबहादुर,NNP
बाबू,NN
जइसे,DEM
कोइला,NN
मंत्री,NN
भइलन,VM
पैरवी,NN
के,PSP
लौ,NN
बइठ,VM
गइल,VAUX
।,SYM
ऊहो,PRP
करतन,VM
कइसे,WQ
ना,NEG
?,SYM
हमरे,PRP
क्षेत्र,NN
से,PSP
खड़ा,VM
होलन,VAUX
।,SYM
हमरा,PRP
मातहत,NN
के,PSP
जंगलियन,NN
के,PSP
वोट,NN
के,PSP
गारंटी,NN
रहेला,VM
।,SYM
जब,PRP
अइहन,VM
मुर्गा-मीट,NN
देसी-विदेसी,NN
के,PSP
साथे,PSP
रातो,NN
खातिर,PSP
इंतजाम,NN
।,SYM
कहेलन,VM
जंगली,JJ
छोकरीय़न,NN
के,PSP
सवादे,NN
अलगे,JJ
होला,VAUX
।,SYM
राकेस,NNP
विदेसी,JJ
सुभाव,NN
के,PSP
बाडऩ,VAUX
।,SYM
उनकर,PRP
जंगल,NN
काट,VM
के,PSP
सहर,NN
बसावल,VM
जाता,VAUX
।,SYM
मार्केट,NN
मैदान,NN
पार्क,NN
आ,CC
बड़का-बड़का,JJ
मकान,NN
जेके,DEM
अपार्टमेन्ट,NN
आ,CC
डूप्लेक्स,NN
कहल,VM
जाला,VAUX
होई,VM
ओह,PRP
में,PSP
।,SYM
एह,PRP
में,PSP
रही,VM
मॉल्स,NN
मेट्रो,NN
फ्लाईओवर्स,NN
।,SYM
सरकार,NN
सब,QF
वी,JJ
।,SYM
आई,JJ
।,SYM
पि,JJ
।,SYM
लोगन,NN
के,PSP
एलॉट,VM
कर,VM
रहल,VAUX
बिया,VAUX
प्लाट,NN
।,SYM
ऊ,PRP
त,CC
जंगल,NN
के,PSP
अफसर,NN
गुने,PSP
इनको,PRP
के,PSP
मिला,VM
के,PSP
रखल,VM
जरुरी,RB
रहे,VAUX
एही,PRP
से,PSP
इनको,PRP
एगो,QC
टुकड़ा,JJ
जमीन,NN
मिल,VM
गइल,VAUX
बा,VAUX
।,SYM
अबहीं,NST
कामचलाऊ,JJ
घर,NN
बना,VM
लेले,VM
बाडऩ,VAUX
।,SYM
पोता,NN
के,PSP
छठिहार,NN
में,PSP
गइल,VM
रहीं,VAUX
त,CC
पुछलीं,VM
',SYM
ठीक,NN
बा,VAUX
नू,RP
',SYM
कहलन,VM
सेंट-परसेंट,QC
।,SYM
पॉश,JJ
कालोनी,NN
बनी,VM
आगहूं,NST
एजा,DEM
स्वीट्जरलैण्ड,NNP
रही,VM
डैडी,NN
।,SYM
मन,NN
में,PSP
कहलीं,VM
रहो,VM
काहे,PRP
ना,NEG
।,SYM
छोट-छोट,JJ
पहाड़,NN
बा,VM
।,SYM
पहाड़ी,JJ
नदी,NN
बहत,VM
बाड़ीं,VAUX
स,RP
।,SYM
थोडे,QF
दूर,NN
गइले,VAUX
प,PSP
जंगलात,NN
शुरु,VM
हो,VAUX
जाला,VAUX
।,SYM
बाकी,CC
सांप,NN
बहुत,RB
निकलत,VM
बाडऩ,VAUX
स,RP
।,SYM
राति,NN
के,PSP
कैंपस,NN
के,PSP
बहरे,NST
मत,NEG
जाइब,VM
।,SYM
जंगल,NN
में,PSP
रहे,VM
वाला,PSP
देहाती,JJ
मनई,NN
घूमे,NN
के,PSP
खेयाल,NN
से,PSP
सांझ,NN
के,PSP
थोड़े,QF
आगे,NST
बढ़,VM
गइलीं,VAUX
ठंडा-ठंडा,JJ
हवा,NN
चलत,VM
रहे,VAUX
।,SYM
पहाड़,NN
से,PSP
पानी,NN
गिरे,VM
के,PSP
अवाज,NN
नगीचे,NST
बुझात,VM
रहे,VAUX
।,SYM
लोमड़ी,NN
सियार,NN
साथे,PSP
कुछ,QF
अउर,CC
जनावरन,NN
के,PSP
चें-चां,VM
।,SYM
चान,NN
आसमान,NN
में,PSP
जइसे,RB
खिलखिलात,VM
होखे,VAUX
।,SYM
तले,CC
सड़क,NN
प,PSP
दूगो,QC
मोट,JJ
रस्सी,NN
चमकत,NN
बुझाइल,VM
दूनों,QC
खड़ा,VM
हो,VAUX
जा,VAUX
स,RP
फेर,CC
धबाक,RB
से,PSP
गिर,VM
जा,VAUX
स,RP
।,SYM
समुझत,VM
देरी,NN
ना,NEG
लागल,VM
कि,CC
नाग-नागिन,NN
जोट,NN
खेलताडऩ,VM
स,VAUX
।,SYM
सुनले,VM
रहीं,VAUX
अइसन,PRP
में,PSP
ओकनी,PRP
के,PSP
देखले,VM
खतरनाक,NN
होला,VAUX
छेड़ल,VM
आ,CC
मारे,VM
के,PSP
कोसिस,NN
त,CC
अपने,PRP
मउअत,NN
के,PSP
नेवता,NN
देवल,VM
ह,VAUX
।,SYM
लइकाई,NN
के,PSP
पढ़ल-सुनल,NN
एक-प-एक,QC
खिस्सा,NN
इयाद,VM
पड़े,VM
लागल,VAUX
।,SYM
एक,QC
जना,NN
अइसने,DEM
जोड़ा,NN
में,PSP
से,PSP
नाग,NN
के,PSP
मार,VM
देलन,VM
।,SYM
नागिन,NN
उनकर,PRP
फोटो,NN
आंखि,NN
में,PSP
उतार,VM
लेलस,VAUX
फेर,CC
त,RP
आदमियन,NN
के,PSP
झोंज,NN
में,PSP
सुतलो,VM
प,PSP
उनका,PRP
के,PSP
चिन्हिए,VM
त,RP
लेलक,VM
आ,CC
दे,VAUX
हबक्का,VM
झड़ाई-फुकाई,NN
होत,VM
रह,VAUX
गइल,VAUX
।,SYM
आखिर,RB
में,PSP
मुंह,NN
से,PSP
गाज,NN
फेंक,VM
के,PSP
मर,VM
गइलन,VAUX
।,SYM
पंचतंत्र,NN
के,PSP
एगो,QC
कहानी,NN
आजु,NST
के,PSP
बजारु,JJ
सोंच,NN
खातिर,PSP
कइसन,DEM
सटीक,JJ
उदाहरण,NN
बा,VM
।,SYM
एगो,QC
पंडित,NN
जंगल,NN
के,PSP
कवनो,PRP
नाग,NN
के,PSP
रोज,NST
दूध,NN
ले,VM
जा,VAUX
के,PSP
पिआवस,VM
।,SYM
बदला,NN
में,PSP
ऊ,PRP
बिल,NN
में,PSP
से,PSP
एगो,QC
सोना,NN
के,PSP
सिक्का,NN
ले,VM
आके,VM
ब्राह्मण,NN
देवता,NN
के,PSP
आगा,NST
रख,VM
देवे,VAUX
।,SYM
ब्राह्मण,NN
के,PSP
कुछ,QF
दिन,NN
ला,PSP
कहीं,RB
जाए,VM
के,PSP
भइल,VAUX
।,SYM
ऊ,PRP
बेटा,NN
के,PSP
समुझवलन,VM
नागे,NN
के,PSP
देला,VM
से,PSP
आपन,PRP
घर,NN
चलता,VM
।,SYM
तू,PRP
दूध,NN
ले,VM
जाए,VAUX
में,PSP
नागा,NN
मत,NEG
करिह,VM
।,SYM
बेटवा,NN
एक-दू,QC
दिन,NN
दूध,NN
नाग,NN
के,PSP
पिअवलक,VM
त,RP
फेर,CC
सोचलस,VM
ई,PRP
रोज-रोज,JJ
के,PSP
बखेरा,NN
से,PSP
नीमन,VM
बा,VAUX
एके,QC
बेर,NST
सब,QF
पइसवे,NN
ले,VM
लीं,VAUX
।,SYM
ऊ,PRP
दोसरा,QO
दिने,NN
लाठी,NN
लेले,VM
गइल,VAUX
साथ,PSP
में,PSP
बिल,NN
कोड़े,VM
खातिर,PSP
खुरपी,NN
आ,CC
कुदार,NN
।,SYM
जइसे,DEM
नाग,NN
निकललन,VM
भरपूर,JJ
वार,NN
क,VM
बइठल,VAUX
नागो,NN
सोचेत,VM
रहे,VAUX
घूम,NN
के,PSP
काटिए,VM
लेलक,VAUX
।,SYM
ओहिजे,DEM
बेटा-राम,NN
ढेर,NN
हो,VM
गइलन,VAUX
।,SYM
हमार,PRP
नाग-नागिन,NN
अब,NST
जमीन,NN
प,PSP
रहन,VM
स,VAUX
।,SYM
एगो,QC
फन,NN
कढ़ले,VM
चार,QC
फिट,NN
मुंह,NN
उठवले,VM
रहे,VAUX
।,SYM
दोसर,QC
इत्मिनान,NN
से,PSP
ओकरा,PRP
देह,NN
प,PSP
लोटात,VM
रहे,VAUX
।,SYM
ई,PRP
नागिन,NN
बुझात,VM
रहे,VAUX
जवन,PRP
नाग,NN
के,PSP
छत्र-छाया,NN
में,PSP
बेपरवाह,VM
रहे,VAUX
।,SYM
हम,PRP
पुछलीं,VM
आदमी,NN
के,PSP
रास्ता,NN
प,PSP
सांप,NN
काहे,WQ
।,SYM
कहलक,VM
हमनी,PRP
के,PSP
रास्ता,NN
प,PSP
तोहन,PRP
लोग,NN
बाड़,VM
।,SYM
हम,PRP
कहलीं,VM
इहां,PRP
त,RP
हमार,PRP
घर,NN
बा,VM
तू,PRP
जंगल,NN
जा,VM
ऊ,PRP
कहलक,VM
घर,NN
त,CC
तोहरा,PRP
से,PSP
पहिले,NST
इहां,PRP
हमार,PRP
रहे,VM
।,SYM
उल्टे,NN
हमहीं,PRP
चल,VM
जाई,VAUX
?,SYM
अउर,CC
का,PSP
तू,PRP
लोग,NN
जंगलों,NN
में,PSP
हमनी,PRP
के,PSP
चैन,NN
से,PSP
जिए,NN
देब,VM
।,SYM
हमनी,PRP
के,PSP
घर-त-घर,NN
परिवार,NN
तक,PSP
नास,NN
करे,VM
प,PSP
लागल,VM
बाड़,VAUX
तोहनी,PRP
के,PSP
।,SYM
हमनियो,PRP
सोच,VM
लेले,VM
बानीं,VAUX
।,SYM
लड़े,NN
के,PSP
अलावा,PSP
कवनो,PRP
राह,NN
नइखे,NEG
।,SYM
आखिर,RB
जे,PRP
मरी,VM
ऊ,PRP
का,WQ
ना,NEG
करी,VM
।,SYM
दरअसल,CC
हमरा,PRP
ठकमुड़की,NN
लाग,VM
गइल,VM
रहे,VAUX
।,SYM
पलक,NN
झपकते,VM
ऊ,PRP
दूनो,QC
काट,VM
सकत,VAUX
रहन,VAUX
स,RP
।,SYM
हम,PRP
ना,NEG
भागे,VM
के,PSP
हालत,NN
में,PSP
रहीं,VAUX
ना,NEG
कटला,VM
प,PSP
निगिचे,NST
कवनो,PRP
दवा-दारु,NN
के,PSP
इन्तेजाम,NN
रहे,VAUX
।,SYM
हमरा,PRP
आंखि,NN
मुन्दाए,VM
लागल,VAUX
।,SYM
लागे,VM
लागल,VAUX
अब,NST
देह,NN
प,PSP
एगो,QC
सुहुर-सुहुर,RB
चढ़ी,VM
आ,CC
गोड़,NN
छान,VM
ली,VAUX
दोसरका,QC
मांस,NN
में,PSP
जहरीला,JJ
दांत,NN
धंसा,VM
दी,VAUX
।,SYM
ओठ,NN
बुदबुदात,VM
रहे,VAUX
असख्य,NN
होलन,VAUX
सांप,NN
।,SYM
सहर,NN
में,PSP
रहे,VM
के,PSP
उनका,PRP
कवनो,PRP
अधिकार,NN
नइखे,NEG
।,SYM
ओने,RB
सांप,NN
थुथुन,NN
हिलावत,VM
रहे,VAUX
जइसे,RB
कहत,VM
होखे,VAUX
वाह,INJ
रे,RP
सभ्य,JJ
आदमी,NN
आपना,PRP
आराम,NN
खातिर,PSP
कमजोर,NN
के,PSP
दबावत,VM
जा,VAUX
भगावत,VM
जा,VAUX
उनकर,PRP
चीज,NN
दखलिआवत,VM
जा,VAUX
।,SYM
खाली,RP
एही,PRP
से,PSP
कि,CC
तू,PRP
लोग,NN
अपना,PRP
सवारथ,NN
में,PSP
एक,QC
हो,VM
गइल,VAUX
बाड़,VAUX
जबकि,CC
बाड़,VAUX
गिनती,NN
में,PSP
थोड़,QF
आ,CC
कमजोर,NN
जादे,RB
होइयो,VM
के,PSP
एकवट,NN
नइखे,NEG
।,SYM
बाकी,CC
जेह,DEM
दिन,NN
मिल,VM
के,PSP
जोर,NN
लगाई,VM
ओहीं,DEM
दिन,NN
तोहनी,PRP
के,PSP
दुरदिन,NN
आ,VM
जाई,VAUX
।,SYM
जा,VM
आज,NST
चेता,NN
के,PSP
छोड़,VM
देत,VM
बानीं,VAUX
।,SYM
बुझाता,VM
गांव,NN
से,PSP
आइल,VM
बाड़,VAUX
।,SYM
एह,PRP
से,PSP
तनी,QF
इंसानियत,NN
बाचल,VM
बा,VAUX
तोहरा,PRP
में,PSP
।,SYM
जे,CC
जुरते,NN
हमनी,PRP
प,PSP
वार,NN
ना,NEG
करे,VM
ओह,PRP
प,PSP
हमनियो,PRP
के,PSP
मुंह,NN
ना,NEG
उठे,VM
।,SYM
सहरी,NN
त,CC
मारे,VM
के,PSP
उतजोग,NN
में,PSP
लाग,VM
जइतन,VAUX
स,RP
।,SYM
आ,CC
हमनियो,PRP
के,PSP
काटे,VM
के,PSP
अलावा,PSP
कवनो,QF
दोसर,QC
चारा,NN
ना,NEG
रहि,VM
जाइत,VAUX
।,SYM
तू,PRP
लोग,NN
अपने,PRP
जात,NN
भाई,NN
क,PSP
ना,NEG
भइल,VM
त,CC
हमनी,PRP
के,PSP
होइब,VAUX
।,SYM
मोबाइल,NN
बाज,VM
उठल,VAUX
।,SYM
नागिन,NN
फिलिम,NN
के,PSP
रिंग,NN
टोन,NN
रहे,VM
।,SYM
हमार,PRP
तन्द्रा,NN
टुटल,VM
होस,NN
आइल,VM
त,CC
सांप,NN
जंगलात,NN
कावर,PSP
सरक,VM
गइल,VAUX
रह,VAUX
स,RP
।,SYM
बाकी,CC
बेहोशी,NN
में,PSP
ओकनी,PRP
से,PSP
कइल,VM
बात,NN
हमरा,PRP
बिसरल,VM
ना,NEG
रहे,VAUX
।,SYM
स्वीच,NN
ऑन,PSP
कइलीं,VM
।,SYM
मोबाइल,NN
प,PSP
सरकारी,NN
प्रचार,NN
आवत,VM
रहे,VAUX
घर,NN
के,PSP
आंगन,NN
आ,CC
छते,NN
प,PSP
बर्तन,NN
में,PSP
दाना-पानी,NN
राख,VM
देवे,VAUX
के,PSP
आदत,NN
डालीं,VM
।,SYM
ना,NEG
त,RP
आवेवाला,VM
दिन,NN
में,PSP
आपन,PRP
कउआ,NN
आ,CC
गौरइयो,NN
खाली,RP
किताब,NN
में,PSP
रह,VM
जइहंन,VAUX
स,RP
आंख,NN
के,PSP
सोभा,NN
ना,NEG
।,SYM
दुलहा,NN
के,PSP
माथे,NN
मउर,NN
सोभे,VM
अब,NN
तनी,RP
लइका,NN
के,PSP
बोलाइं,VM
सभे,RP
नांव,NN
नकल,NN
त,CC
मिलिए,VM
गईल,VAUX
बा,VAUX
।,SYM
तनी,RB
देख,VM
लियाव,VAUX
लमहरा,RB
जाए,VM
के,PSP
बा,VAUX
राती-खानी,NN
बीजे,NN
के,PSP
बेरा,NST
आवे-जाए,NN
में,PSP
तनीए,QF
सा,PSP
अदमी,NN
के,PSP
झलक,NN
मिलल,VM
रहे,VAUX
।,SYM
सादी,NN
बियाह,NN
के,PSP
मामला,NN
बा,VM
।,SYM
फिरंगी,NNP
ठकुराई,NN
घरे,NN
बोलावे,VM
गइल,VAUX
।,SYM
काहो,INJ
घरभरन,NNP
चुल्हा,NN
में,PSP
मूड़ी,NN
लुकवले,VM
रहबऽ,VAUX
?,SYM
लजकोकड़,NN
नीयन,PSP
बइठल,VM
बाड़ऽ,VAUX
?,SYM
माथे,NN
मउर,NN
तहरा,PRP
बन्हाई,VM
कि,CC
हमरा,PRP
?,SYM
चलऽ,VM
अगुवा,NN
लोग,NN
देखे,VM
खातिर,PSP
बोलावता,VM
।,SYM
लइका,NN
घरभरन,NNP
वल्द,NN
फुदुर,NNP:?
सिंह,NNP
पैताबा,NN
जूता,NN
बकुला,NN
के,PSP
पांख,NN
नहिन,PSP
धोती,NN
मिरजई,NN
झरले,VM
आ,CC
बबरी,NN
सोटले,VM
दालानी,NN
प,PSP
अइले,VM
।,SYM
का,WQ
नाव,NN
ह,VM
ए,INJ
बबुआ,NN
?,SYM
लइकी,NN
के,PSP
बाप,NN
पूछले,VM
।,SYM
घरभरन,NNP
सिंह,NNP
वल्द,NN
बाबू,NN
फुदुर,NNP
सिंह,NNP
।,SYM
कवना,PRP
क्लास,NN
में,PSP
पढ़े,VM
लऽ,VAUX
?,SYM
एगारहवां,QO
में,PSP
।,SYM
।,SYM
मैट्रिक,NN
के,PSP
इम्तिहान,NN
देबे,VM
के,PSP
बा,VAUX
।,SYM
एगो,QC
अगुआ,NN
तन,NN
के,PSP
सीधा,RB
बइठ,VM
गइले,VAUX
',SYM
',SYM
मिटिगरहा,NN
सवइया,QC
अढ़इया,QC
अंगूठा,NN
के,SYM
पहाड़ा,NN
।,SYM
चुप,VM
ना,NEG
रहऽ,VAUX
बकलोले,NN
हवऽ,VAUX
?,SYM
इहे,PRP
सभ,QF
पूछल,VM
जाला,VAUX
?,SYM
तीसरा,QO
अगुआ,NN
बीच,PSP
में,PSP
घुड़ुकले,VM
तऽ,CC
बेचारू,NN
मुड़ी,NN
नीचे,NST
क,VM
देले,VAUX
।,SYM
अगुआ,NN
लोग,NN
नश्ता,NN
पानी,NN
मजगरे,RB
कइलहीं,VM
रहे,VAUX
दण्ड-पवलगी,NN
के,PSP
बाद,NST
आपन,PRP
रास्ता,NN
नपलन,VM
जा,VAUX
।,SYM
ई,DEM
घरभरन,NNP
कए,QF
साल,NN
से,PSP
एगारहे,QC
के,PSP
पहाड़ा,NN
पढ़तारे,VM
।,SYM
इंटरेस,NN
के,PSP
इम्तिहान,NN
के,PSP
बेरी,NST
