tokens,pos_tags
करलक,VAUX
।,SYM
समाजवादी,NN
पार्टीक,NN
विधायक,NN
अबु,NNP
आजमीकेँ,NNP
हिंदीमे,NNP
शपथ,VM
लेबयसँ,VM
रोकयकेँ,VM
पूरा,RB
कोशिश,VM
करलक,VAUX
।,SYM
शपथपत्र,NN
छीन,VM
लेलक,VAUX
।,SYM
हत्थाबाहीँ,NN
करलक,VM
।,SYM
एतेक,PRP
सभ,QF
भेलापर,VM
काँग्रेसक,NNP
कहब,VM
अछि,VAUX
जे,CC
महाराष्ट्र,NNP
नवनिर्माण,NNP
सेना,NN
प्रमुख,JJ
राज,NNP
ठाकरे,NNP
कानूनक,NST
मखौल,VM
उड़ा,VAUX
रहल,VAUX
अछि,VAUX
।,SYM
ओ,PRP
कानून,NN
संविधानक,NN
अनादर,VM
कऽ,VAUX
रहल,VAUX
अछि,VAUX
।,SYM
कतेक,PRP
हास्यास्पद,NN
गप,NN
अछि,VM
।,SYM
काँग्रेस,NNP
ई,DEM
बात,NN
कऽ,VM
रहल,VAUX
अछि,VAUX
।,SYM
जकर,PRP
राज्य,NN
आओर,CC
केंद्र,NN
दुनू,QO
ठाम,NST
सरकार,NN
अछि,VM
।,SYM
आखिर,NST
राज,NNP
ठाकरेकेँ,NNP
शुरुयेसँ,NST
एतेक,PRP
माथपर,NN
के,WQ
चढ़ौलक,VM
?,SYM
काँग्रेसे,NNP
नहि,NEG
?,SYM
मराठी,NNP
मानुष,NN
आओर,CC
यूपी,NNP
बिहारी,NNP
भैया,NN
सभक,QF
खिलाफ,PSP
मारि,VM
पीट,VM
करयकेँ,VAUX
मामिला,VM
होय,VAUX
।,SYM
यूपी,NNP
बिहारी,NNP
वापस,VM
जाओकेँ,VAUX
नारा,NN
लगाबयकेँ,VM
होय,VAUX
।,SYM
काँग्रेस,NNP
शुरूयेसँ,NST
कड़ा,VM
रुख,VAUX
अपनौने,VM
रहैत,VAUX
तऽ,CC
एहन,PRP
हाल,NN
नहि,NEG
रहैत,VM
?,SYM
सवाल,NN
इहो,PRP
अछि,VM
जे,CC
जँ,DEM
काँग्रेस,NNP
आओर,CC
शरद,NNP
पवार,NNP
जीक,RP
एनसीपी,NNP
राज,NNP
ठाकरेकेँ,NNP
बढ़ावा,VM
नहि,NEG
देने,VAUX
रहैत,VAUX
तऽ,CC
की,WQ
आइ,NST
महाराष्ट्रमे,NNP
काँग्रेस,NNP
एनसीपीक,NNP
सरकार,NN
बनैत,VM
?,SYM
कहि,VM
सकय,VAUX
छी,VAUX
कदापि,NST
नहि,NEG
?,SYM
ओ,PRP
तऽ,RP
राज,NNP
ठाकरे,NNP
छथि,VM
जिनके,PRP
प्रतापे,NN
बाल,NNP
ठाकरेकेँ,NNP
शिवसेनाक,NNP
वोट,NN
कटल,VM
आओर,CC
काँग्रेस,NNP
एनसीपी,NNP
आगाँ,NST
बढ़ि,VM
सकल,VAUX
।,SYM
एकदमसँ,RB
अँग्रेज,NNP
बाला,PSP
फूट,VM
डालो,VAUX
राज,VM
करोकेँ,VAUX
नीति,NN
।,SYM
राज,NNP
ठाकरे,NNP
चुनाव,NN
खत्म,VM
भेलाक,VAUX
बादे,PSP
सभ,PRP
विधायककेँ,NN
कहि,VM
देने,VAUX
रहय,VAUX
जे,CC
अहाँ,PRP
सभ,QF
मराठीमे,NNP
शपथ,NN
लिअ,VM
।,SYM
जँ,DEM
मराठीमे,NNP
शपथ,NN
नहि,NEG
लेब,VM
तऽ,CC
हमर,PRP
लोक,NN
अहाँ,PRP
सभकेँ,QF
रोकि,VM
सकैत,VAUX
अछि,VAUX
आ,CC
दोसर,QO
डेग,NN
उठा,VM
सकैत,VAUX
अछि,VAUX
।,SYM
लोककेँ,NN
देशमे,NN
कोनो,PRP
भाषा,NN
पढ़य,VM
लिखय,VM
बाजय,VM
शपथ,VM
लेबयकेँ,VAUX
अधिकार,NN
देल,VM
गेल,VAUX
अछि,VAUX
।,SYM
आओर,CC
फेर,RB
हिंदी,NNP
तऽ,RP
राष्ट्रभाषा,NN
अछि,VM
।,SYM
आब,NST
अहाँ,PRP
सोचि,VM
सकय,VAUX
छी,VAUX
जे,CC
की,WQ
राज,NNP
ठाकरे,NST
आओर,CC
एहि,DEM
काँग्रेस,NNP
सरकारकेँ,NN
रहैत,VM
देशमे,NN
कोनो,PRP
विधायक,NN
हिंदीमे,NNP
शपथ,NN
नहि,NEG
लऽ,VM
सकैत,VAUX
अछि,VAUX
कि,WQ
?,SYM
जँ,DEM
हिंदीमे,NNP
शपथ,NN
नहि,NEG
लऽ,VM
सकैत,VAUX
अछि,VAUX
तऽ,RP
अहाँ,PRP
मैथिली,NNP
संस्कृत,NNP
उर्दू,NNP
गुजराती,NNP
पालीकेँ,NNP
बारेमे,PSP
सोचि,VM
सकय,VAUX
छी,VAUX
जे,CC
की,WQ
हाल,NN
होयत,VM
?,SYM
महाराष्ट्रमे,NNP
ई,PRP
सभ,QF
भेल,VM
मुम्बई,NNP
महानगरमे,NN
।,SYM
जतय,PRP
अहाँ,PRP
सोचि,VM
सकय,VAUX
छी,VAUX
जे,CC
आधासँ,QO
बेसी,JJ
लोक,NN
बाहरी,NST
होयत,VM
कमाय,VM
खायकेँ,VM
लेल,CC
आयल,VM
लोक,NN
।,SYM
फिल्मी,NN
दुनिया,NN
सरकारी,NN
दफ्तरमे,NN
काज,NN
करय,VM
बाला,VM
फैक्ट्री,NN
कारखाना,NN
दोकानमे,NN
काज,VM
करय,VAUX
बाला,VAUX
।,SYM
कारोबारक,NN
लेल,CC
दोसर,QO
ठामसँ,NNP
आयल,VM
लोक,NN
।,SYM
महाराष्ट्रक,NNP
दोसर,QO
हिस्साक,NN
बात,NN
छोड़ु,VM
मुदा,CC
मुम्बईमे,NNP
तऽ,RP
बेसी,JJ
अँग्रेजीये,NNP
चलैत,VM
अछि,VAUX
।,SYM
मराठी,NNP
हिंदी,NNP
तऽ,RP
छोड़ु,VM
।,SYM
बॉलीवुड,NNP
फिल्मक,NN
हिंदी,NNP
डॉयलॉग,NN
सेहो,RP
रोमनमे,NNP
लिखल,VM
रहैत,VAUX
अछि,VAUX
।,SYM
ओहि,PRP
ठाम,NST
राज,NNP
ठाकरेकेँ,NNP
पार्टीकेँ,NN
एहन,PRP
हंगामापर,NN
राज्य,NN
सरकार,NN
कियाक,VM
चुप,NN
अछि,VM
किछु,PRP
कहल,VM
नहि,NEG
जा,VAUX
रहल,VAUX
अछि,VAUX
।,SYM
राज्यक,NN
मुख्यमंत्री,NN
कहय,VM
छथिन्ह,VAUX
ई,PRP
अशोभनीय,JJ
घटना,NN
अछि,VM
।,SYM
ओ,PRP
किछु,PRP
करताह,VM
नहि,NEG
।,SYM
बस,JJ
डॉयलॉग,NN
छोड़ताह,VM
।,SYM
हिनकासँ,PRP
पहिने,NST
जे,PRP
मुख्यमंत्री,NN
छलाह,VM
देशमुखजी,NNP
हुनको,PRP
सएह,DEM
हाल,NN
छलन्हि,VM
।,SYM
महाराष्ट्रमे,NNP
जखन,NST
यूपी,NNP
बिहारीकेँ,NNP
पीटल,VM
जा,VAUX
रहल,VAUX
छल,VAUX
तखन,NST
ओ,PRP
चुपचाप,RB
सिर्फ,RB
देखैत,VM
रहलाह,VAUX
आओर,CC
एहन,NST
नहि,NEG
अछि,VM
जे,CC
ई,PRP
सभ,QF
एकाएक,RB
भेल,VM
होय,VAUX
।,SYM
राजठाकरे,NNP
पहिनेसँ,NST
एकर,PRP
धमकी,NN
देने,VM
छल,VAUX
तखनो,NST
किछु,PRP
नहि,NEG
भेल,VM
इहे,PRP
तऽ,RP
बड़का,JJ
लाजक,NN
बात,NN
अछि,VM
।,SYM
ओना,PRP
सभ,QF
पार्टीकेँ,NN
दबावकेँ,NN
देखैत,VM
बादमे,PSP
महाराष्ट्र,NNP
नवनिर्माण,NNP
सेनाक,NN
चारि,QC
टा,QF
विधायककेँ,NN
चारि,QC
सालक,NN
लेल,CC
निलंबित,VM
कऽ,VAUX
देल,VAUX
गेल,VAUX
।,SYM
आब,NST
देखु,VM
आगाँ,NST
की,WQ
होइत,VM
अछि,VAUX
।,SYM
→,SYM
आइ,NST
नेट,NN
सर्फ,NN
करयकेँ,VM
दौरान,NST
एक,QC
टा,RP
बात,NN
पता,VM
चलल,VAUX
जे,CC
संजीवनी,NNP
नामसँ,NN
जाहि,DEM
पौधाकेँ,NN
अपना,PRP
सभ,QF
नाम,NN
सुनने,VM
छी,VAUX
ओहि,PRP
वर्गक,NN
एक,QC
टा,RP
पौधा,NN
अछि,VM
मैंगोस्टीन,NNP
।,SYM
एकर,PRP
फल,NN
एक,QC
बेर,NST
खा,VM
लेलाक,VAUX
बाद,PSP
आदमी,NN
मास,NN
मास,RDP
धरि,NST
कुपोषणसँ,NN
बचल,VM
रहि,VAUX
सकैत,VAUX
अछि,VAUX
आओर,CC
सभसँ,PRP
अचरजक,JJ
गप,NN
ई,PRP
जे,CC
एकर,PRP
एक,QC
टा,RP
गाछ,NN
मिथिलामे,NNP
सेहो,RP
अछि,VM
।,SYM
ई,PRP
समस्तीपुर,NNP
जिलाक,NN
छतौना,NNP
गाममे,NN
अछि,VM
।,SYM
ई,PRP
जागरणक,NNP
साइटपर,NN
देखय,VM
लेल,VAUX
मिलल,VM
।,SYM
एहि,PRP
बारेमे,PSP
बेसी,JJ
जानकारी,NN
लेल,CC
अहाँ,PRP
एहि,PRP
लिंककेँ,NN
क्लिक,VM
करु,VAUX
जागरण,NNP
→,SYM
अहाँ,PRP
सभकेँ,QF
अपन,PRP
ब्लॉग,NN
हेलो,NNP
मिथिला,NNP
फेसबुक,NNP
आओर,CC
ट्विटरसँ,NNP
सेहो,RP
जुड़ल,VM
अछि,VAUX
।,SYM
दुनूसँ,QO
जुड़लाक,VM
ई,PRP
फायदा,NN
अछि,VM
जे,CC
हेलो,NNP
मिथिलापर,NNP
जे,CC
कोनो,PRP
खबर,NN
आ,CC
लेख,NN
आबैत,VM
अछि,VAUX
ओ,PRP
तुरंत,RB
फेसबुक,NNP
आओर,CC
ट्विटरपर,NNP
आबि,VM
जाइत,VAUX
अछि,VAUX
अपने,PRP
आप,PRP
।,SYM
रेल,NN
बजट,NN
आओर,CC
कर्नाटकमे,NNP
बिहारी,NNP
छात्रक,NN
संग,PSP
मारि,VM
पीटपर,VM
हमर,PRP
लेख,NN
रेल,NN
बजट,NN
:,SYM
बिहारक,NNP
उपेक्षा,NN
;,SYM
जोरक,RB
झटका,RB
धीरेसँ,RB
आओर,CC
देशमे,NN
ई,PRP
की,WQ
भऽ,VM
रहल,VAUX
अछि,VAUX
;,SYM
केँ,PSP
अपन,PRP
एक,QC
टा,RP
बिहारी,NNP
भाई,NN
सेहो,RP
पढलखिन्ह,VM
।,SYM
ओ,PRP
बिहारी,NNP
भाई,NN
दिल्लीमे,NNP
एक,QC
टा,RP
न्यूज,NN
चैनलमे,NN
छथिन्ह,VM
।,SYM
अँग्रेजी,NNP
स्कूलसँ,NN
आओर,CC
जेएनयूसँ,NNP
पढ़ल,VM
छथिन्ह,VAUX
।,SYM
बुद्दिजीवी,JJ
विद्वान,JJ
लोक,NN
सभक,QF
संग,PSP
रहय,VM
छथिन्ह,VAUX
।,SYM
मिथिला,NNP
बिहारसँ,NNP
बेसी,JJ
ऊपर,NST
ऊठि,VM
चुकल,VAUX
छथिन्ह,VAUX
।,SYM
हमर,PRP
लेखपर,NN
हुनकर,PRP
कहब,VM
छनि,VAUX
जे,CC
अहाँ,PRP
सभ,QF
ई,PRP
की,WQ
कऽ,VM
रहल,VAUX
छी,VAUX
।,SYM
क्षेत्रीयताकेँ,NN
बढ़ावा,VM
दऽ,VAUX
रहल,VAUX
छी,VAUX
।,SYM
देशमे,NN
द्वेष,NN
बढ़ा,VM
रहल,VAUX
छी,VAUX
।,SYM
मिथिला,NNP
बिहारसँ,NNP
ऊपर,NST
उठि,VM
कऽ,VAUX
सोचु,VM
।,SYM
देशक,NN
बारेमे,NN
सोचु,VM
।,SYM
ई,PRP
सभ,QF
की,WQ
बकवास,VM
अछि,VAUX
।,SYM
हुनका,PRP
सँ,RP
हमर,PRP
कहब,VM
अछि,VAUX
जे,CC
की,CC
बिहार,NNP
देशमे,NN
नहि,NEG
अछि,VM
जे,CC
बिहारक,NNP
विकासकेँ,NN
सोचनाइ,VM
बेजाय,VM
भऽ,VM
गेल,VAUX
।,SYM
जँ,PRP
हम,PRP
क्षेत्रीयताकेँ,NN
बढ़ावा,VM
दैत,VAUX
छी,VAUX
तऽ,CC
ममता,NNP
जी,RP
की,WQ
कऽ,VM
रहल,VAUX
छथिन्ह,VAUX
;,SYM
प्रणब,NNP
दा,NN
की,WQ
करलाह,VM
।,SYM
महाराष्ट्रमे,NNP
काँग्रेसकेँ,NNP
सरकारकेँ,NN
समर्थनसँ,NN
राज,NNP
ठाकरे,NNP
की,WQ
करलाह,VM
।,SYM
कर्नाटकमे,NNP
बिहारी,NNP
छात्र,NN
कियाक,WQ
पिटायल,VM
?,SYM
देशमे,NN
पचीस,QC
टा,RP
राज्य,NN
अछि,VM
तऽ,CC
की,WQ
रेल,NN
बजटमे,NN
आधासँ,QO
बेसी,JJ
आवंटन,NN
बंगालक,NNP
लेल,CC
नीक,JJ
बात,NN
अछि,VM
?,SYM
बिहारसँ,NNP
रेल,NN
गुजरत,NNP
मुदा,CC
रुकत,VM
नहि,NEG
।,SYM
एकरा,PRP
की,WQ
कहबइ,VM
?,SYM
असमसँ,NST
फेर,RB
बिहारी,NNP
लोककेँ,NN
भगायल,VM
जा,VAUX
रहल,VAUX
अछि,VAUX
।,SYM
कियाक,WQ
?,SYM
बिहार,NNP
(,SYM
झारखंड,NNP
सहित,PSP
),SYM
खनिज,NN
सम्पदासँ,NN
ओतेक,PRP
धनी,JJ
मुदा,NN
एकर,PRP
जतेक,PRP
ऑफिस,NN
आओर,CC
अफसर,NN
बनल,VM
सभ,PRP
बिहारक,NNP
बाहर,NST
आओर,CC
बिहारक,NNP
बाहरसँ,NST
।,SYM
बिहारमे,NNP
आइ,NST
एतेक,PRP
बेरोजगारी,NN
कियाक,WQ
अछि,VM
?,SYM
की,WQ
कहिओ,PRP
सोचयकेँ,VM
कोशिश,VM
कयलहुँ,VAUX
?,SYM
आजादीक,NN
,QC
साल,NN
बादहुँ,PSP
बिहार,NNP
ओतेक,PRP
कियाक,WQ
पछुआयल,VM
अछि,VAUX
?,SYM
नहि,NEG
बिजली,NN
नहि,NEG
सड़क,NN
नहि,NEG
सिंचाई,NN
आओर,CC
नहि,NEG
पिबय,VM
लेल,VAUX
पानि,NN
?,SYM
पानि,NN
मिलत,VM
मुदा,NN
ओ,CC
बाढ़िक,NN
।,SYM
स्कूल,NN
कॉलेजमे,NN
पढ़ाईक,VM
हाल,NN
सेहो,RP
खराब,JJ
।,SYM
उच्च,INTF
स्तरक,JJ
मेडिकल,NN
आईआईएम,NNP
आईआईएमसी,NNP
आईआईटी,NNP
आईटी,NNP
जेएनयू,NNP
जेहन,JJ
संस्थान,NN
बिहारमे,NNP
आजादीक,NN
-,QC
साल,NN
धरि,NST
कियाक,WQ
नहि,NEG
खोलल,VM
गेल,VAUX
।,SYM
आब,NST
जा,VM
कऽ,VAUX
आईआईटी,NNP
खोलल,VM
गेल,VAUX
अछि,VAUX
।,SYM
ओतेक,PRP
असुविधाक,NN
बावजूद,PSP
बिहारी,NNP
छात्रक,NN
बेहतर,JJ
प्रदर्शन,NN
।,SYM
ई,PRP
तऽ,RP
मेहनत,NN
प्रतिभाक,NN
बलेपर,PSP
अछि,VM
ने,NEG
।,SYM
बिहारमे,NNP
नोकरी,NN
नहि,NEG
मिललापर,VM
बाहर,NST
दोसर,QO
राज्य,NN
जाय,VM
छथिन्ह,VAUX
जे,CC
कि,WQ
देशेमे,NN
अछि,VM
।,SYM
ओहि,PRP
ठाम,NST
बाहरी,NST
कहि,VM
कऽ,VAUX
मारि,VM
पीट,VM
कयल,VAUX
जाइत,VAUX
अछि,VAUX
।,SYM
एकरा,PRP
अहाँ,PRP
की,WQ
कहबय,VM
राष्ट्रीयता,NN
।,SYM
मुख्यमंत्री,NN
नीतीश,NNP
कुमार,NNP
जी,RP
तऽ,RP
एकर,PRP
विरोध,PSP
करैत,VM
कहबो,VAUX
कयलखिन्ह,VAUX
जे,CC
जँ,PRP
चानो,NNP
(,SYM
चंद्रमा,NNP
),SYM
पर,PSP
सेहो,RP
कोनो,PRP
प्रतियोगिता,NN
परीक्षा,NN
होयत,VM
तऽ,CC
ओहिमे,PRP
बिहारी,NNP
छात्र,NN
आगाँ,NST
रहत,VM
।,SYM
ई,PRP
कोनो,PRP
घमंड,NN
नहि,NEG
वास्तविकता,NN
अछि,VM
।,SYM
जखन,NST
बिहारी,NNP
छात्र,NN
अपन,PRP
प्रतिभाक,NN
बलपर,NN
दोसरकेँ,QO
पाछाँ,NST
छोड़ि,VM
दय,VAUX
छथिन्ह,VAUX
तऽ,CC
अहाँ,PRP
ओकरा,PRP
क्षेत्रीयता,NN
कहैत,VM
छी,VAUX
।,SYM
जँ,PRP
देश,NN
भरिमे,QF
बिहारी,NNP
लोककेँ,NN
खिलाफ,NN
बिहारी,NNP
हितक,NN
खिलाफ,NN
होय,VM
बाला,VAUX
बातकेँ,NN
हमर,PRP
विरोध,VM
करनाइ,VAUX
अहाँकेँ,PRP
क्षेत्रीयताकेँ,NN
बढ़ावा,VM
दय,VAUX
बाला,VAUX
डेग,NN
बुझाइत,VM
अछि,VAUX
तऽ,CC
ईहे,PRP
सही,NN
।,SYM
मुदा,CC
अहाँ,PRP
ककरो,PRP
राष्ट्रीयतापर,NN
कोनो,PRP
शक,NN
नहि,NEG
कऽ,VM
सकय,VAUX
छी,VAUX
।,SYM
जखन,NST
मिथिलाक,NNP
बात,NN
होइत,VM
अछि,VAUX
तखन,NST
हम,PRP
मैथिल,NNP
छी,VM
;,SYM
जखन,NST
बिहारक,NNP
