tokens,pos_tags
गहना,NN
।,SYM
केतना,QF
फरमाइश,NN
पूरा,VM
करी,VAUX
।,SYM
जोवा,NN
बासी,JJ
मुँह,NN
लहसुन,NN
के,PSP
चार,QC
जोवा,NN
खाना,NN
फइदा,NN
करऽ,VM
हे,VAUX
।,SYM
झक-झक,RB
कॉलेज,NN
के,PSP
प्रोफेसर,NN
लोग,NN
के,PSP
आयरन,NN
कइल,VM
झक-झक,RB
सूट,NN
देखथ,JJ
त,CC
इनकरो,PRP
इच्छा,NN
प्रोफेसर,NN
बने,VM
के,PSP
होवे,VAUX
लगे,VAUX
।,SYM
झझे,NN
काली,JJ
महरानी,NN
मइया,NN
फूस,NN
के,PSP
मड़इयो,NN
में,PSP
खुश,NN
।,SYM
मनकामना,NN
पूर्ण,VM
होवे,VAUX
त,CC
देवी,NN
माय,NN
के,PSP
पाठी,NN
पड़े,VM
।,SYM
पालल,JJ
पाठी,NN
के,PSP
देना,VM
आत्म,JJ
बलिदान,NN
हे,VM
।,SYM
रेल,NN
चलल,VM
त,CC
बुतरुअन,NN
गावे,VM
-,SYM
झझे,NN
काली,NN
झझे,NN
काली,NN
चल,VM
कलकत्ता,NNP
देबउ,VM
पाठी,NN
।,SYM
झमकाना,NN
चलऽ,VM
ने,NEG
!,SYM
तोरे,PRP
नियन,RB
हमरा,PRP
बेटा-भतार,NN
कमा,VM
रहलइ,VAUX
हे,VAUX
जे,CC
हम,PRP
नो,QC
खंडा,NN
झमकइते,VM
रहूँ,VAUX
।,SYM
झमेला,NN
=,SYM
झंझट,NN
बखेड़ा,NN
;,SYM
अड़चन,NN
;,SYM
उलझन,NN
;,SYM
भीड़-भाड़,NN
जइसे-जइसे,RB
जमाना,NN
बदलल,VM
जाइत,VAUX
हे,VAUX
वइसे-वइसे,RB
हजार,QC
गो,RP
नखड़ा,NN
पसरल,VM
जाइत,VAUX
हे,VAUX
।,SYM
पहिले,NST
खाली,JJ
तिलक,NN
कपड़ा,NN
बर्तन,NN
दे,VM
देल,VAUX
जा,VAUX
हल,VAUX
आउ,CC
झमेला,NN
खतम,VM
।,SYM
अब,NST
तो,CC
अर्त्तन-बर्त्तन,NN
तिलक-पेहानी,NN
टीवी-पंखा,NN
फ्रीज,NN
घड़ी,NN
सोफा,NN
सेट,NN
सुट-बुट,NN
मोटर,NN
साइकिल,NN
आम,JJ
बात,NN
हो,VM
गेल,VAUX
हे,VAUX
।,SYM
झाल,NN
~,SYM
बजाना,VM
झाल,NN
बजइते,VM
रहिहऽ,VAUX
बाउ,NN
चल,VM
जइथुन,VAUX
त,RP
।,SYM
झुँकना,VM
=,SYM
झुकना,VM
;,SYM
ऊँघना,JJ
रोहित,NNP
के,PSP
लगन,NN
देखके,VM
नरेंद्र,NNP
बाबू,NN
भी,RP
उत्साह,NN
से,PSP
भर,VM
जा,VAUX
हलन,VAUX
।,SYM
देर,JJ
रात,NST
तक,RP
बाप-बेटा,NN
दुन्नो,QC
जगऽ,VM
हलन,VAUX
।,SYM
गणित,NN
आउ,CC
भौतिकी,NN
के,PSP
सिद्धांत,NN
आउ,CC
समस्या,NN
पर,PSP
चर्चा,NN
होवऽ,VM
हल,VAUX
।,SYM
रोहित,NNP
के,PSP
माए,NN
ओइजगे,NST
बइठ,VM
के,PSP
झुँकइत,RB
रहऽ,VM
हल,VAUX
।,SYM
झोकरना,VM
झोंकरना,VM
=,SYM
काला,JJ
या,CC
मलीन,JJ
पड़ना,VM
;,SYM
बरतन,NN
के,PSP
पेंदे,NN
में,PSP
सटकर,VM
किसी,JJ
खाद्य,NN
पदार्थ,NN
का,PSP
जलना,VM
फरही,NN
हो,VAUX
बाकि,JJ
झोकरल,RB
हो,VM
से,PSP
देवे,VM
में,PSP
लाज,NN
बरो,VAUX
।,SYM
झोलाना,NN
एतना,QF
जोड़,NN
से,PSP
पेट,NN
झोला,VM
जाहे,VAUX
कि,CC
मन,NN
न,NEG
करे,VM
टरेक्टर,NN
चढ़े,VM
के,PSP
।,SYM
टंगरी,NN
नित्तम,JJ
दिन,NN
परक,NN
गेलउ,VM
हे,VAUX
आज,NST
आवे,VM
देहीं,VAUX
टंगरिया,NN
तोड़,VM
के,PSP
पाड़,VM
देबइ,VAUX
।,SYM
टटाना,RB
=,SYM
मांसपेशियों,NN
में,PSP
दर्द,NN
होना,VM
पनरह,QC
दिन,NST
से,PSP
बड़ी,JJ
भार,NN
पड़,VM
रहलो,VAUX
हे,VAUX
देह,NN
टटा,NN
रहलो,VM
हे,VAUX
।,SYM
टभटभ,NN
=,SYM
टभक,NN
टभकन,NN
;,SYM
रुक-रुक,RB
कर,VM
होनेवाला,VAUX
दर्द,NN
टीस,NN
;,SYM
घाव,NN
आदि,NN
में,PSP
रह-रह,RB
कर,VM
उठनेवाली,JJ
पीड़ा,NN
~,SYM
करना,NN
अगारमाता,NN
हो,VM
गेलन,VAUX
हे,VAUX
एकदम,INTF
से,PSP
टभटभ,NN
कर,VM
रहल,VAUX
हे,VAUX
।,SYM
टर-टर,RB
जादे,INTF
टर-टर,RB
नञ्,NEG
कर,VM
नञ्,NEG
त,RP
दू,QC
मिनट,NN
में,PSP
सरिआ,NN
देबउ,VM
।,SYM
टहलाना,VM
रोजे-रोजे,NST
बहाना,NN
बना,VM
के,PSP
टहला,VM
रहले,VAUX
हें,VAUX
बुड़बक,NN
समझऽ,VM
हीं,VAUX
एकदम्मे,INTF
?,SYM
टाटेम,JJ
कौआ,NN
मुसहर,NN
के,PSP
कोल,NN
पर,PSP
नाम,NN
हो,VM
गेल,VAUX
कौआकोल,NN
।,SYM
ओइसे
गड़ेरी,NN
मुसहर,NN
टाटेम,NN
जात,NN
भी,RP
हे,VM
जेकर,PRP
गणचिन्ह,NN
टाटेम,NN
भिन्न-भिन्न
जीव-जंतु,NN
रहऽ,VM
हले,VAUX
।,SYM
नाग,NN
जाति,NN
अप्पन,PRP
टाटेम,NN
लेके,VM
सैकड़न,QC
बरस,NN
तक,NST
सभ्यता-संस्कृति-राजसत्ता,NN
के,PSP
प्रतीक,PSP
हला,VM
।,SYM
टिकिया,NN
माय,NN
महेसरी,NN
लोर,NN
चुआवित,VM
घिघिआयल,VAUX
-,SYM
',SYM
चंद्रकांती,NNP
!,SYM
बाप,NN
के,PSP
पगड़ी,NN
के,PSP
लाज,NN
बचा,VM
लऽ,VAUX
।,SYM
तोरे,PRP
ला,PSP
नफीस,NN
दस,QC
कट्ठा,NN
के,PSP
पलौट,NN
पर,PSP
टिकिया,NN
रख,VM
देली,VAUX
।,SYM
जा,VM
सबके,PRP
बिआह,NN
में,PSP
आझ,NST
एहे,DEM
देखे,VM
के,PSP
मिलइत,VAUX
हे,VAUX
।,SYM
घर-घर,NN
देखा,VM
एके,PRP
लेखा,VM
।,SYM
',SYM
टिक्का,NN
=,SYM
टीका,NN
चल,VM
ने,RP
!,SYM
बड़,JJ
पड़िआइन,NN
बने,VM
अइले,VAUX
हें,VAUX
।,SYM
सुक्खल,JJ
गुह,NN
बर्हामन,NN
टिक्का,NN
।,SYM
टीस,NN
लाल,JJ
~,SYM
एकरा,PRP
से,PSP
टीस,NN
लाल,JJ
हलइ,VM
।,SYM
टुकदुम-टुकदुम,RB
भगवान,NN
के,PSP
भरोसा,NN
पर,PSP
ई,DEM
स्थिर,JJ
समाज,NN
व्यवस्था,NN
आउ,CC
स्वावलंबी,JJ
अर्थव्यवस्था,NN
टुकदुम-टुकदुम,RB
चल,VM
रहल,VAUX
हे,VAUX
।,SYM
तलाब,NN
के,PSP
पानी,NN
हे,VM
-,SYM
इ,DEM
कोर,NN
से,PSP
उछलल,VM
त,CC
उ,DEM
कोर,NN
गेल,VM
उ,DEM
कोर,NN
से,PSP
उछलल,VM
त,CC
इ,DEM
कोर,NN
आल,VM
।,SYM
टुनकी,NN
सोहाग,NN
केतना,QF
अनमोल,NN
हे,VM
केतना,QF
टुनकी,NN
हे,VM
-,SYM
सात,QC
तह,NN
के,PSP
भीतर,NST
सोहाग,NN
के,PSP
सेनुर,NN
लुका,VM
के,PSP
रखल,VAUX
जाहे,VAUX
।,SYM
अपने,PRP
लोग,NN
ओकरा,PRP
सात,QC
तह,NN
से,PSP
भी,RP
निकाल,VM
के,PSP
',SYM
बिधुन,VM
',SYM
के,PSP
छोड़,VM
देली,VAUX
।,SYM
ठट्ट,NN
~,SYM
के,PSP
~,SYM
अबकी,NST
मलमास,NN
आल,VM
त,CC
हम,PRP
पाँच,QC
बरस,NN
के,PSP
छौंड़,NN
होके,VM
कुद्दल,RB
चले,VM
लगलूँ,VAUX
।,SYM
दखिन,NST
बगइचा,NN
में,PSP
अदमी-औरत,NN
के,PSP
अइसन
भीड़,NN
!,SYM
ठट्ट,NN
के,PSP
ठट्ट,NN
चलल,VM
आवऽ,VAUX
हे,VAUX
।,SYM
ठस्सा,NN
=,SYM
रोब,NN
ऐंठ,NN
;,SYM
दिखावा,NN
;,SYM
नखड़ा,NN
गाम-घर,NN
में,PSP
केतना
जात-पात,NN
छूआ-छूत,NN
हे,VM
।,SYM
चमरा,NN
असराफ,NNP
के,PSP
कुइँया,NN
पर,PSP
न,NEG
चढ़े,VM
।,SYM
सरोतरी,NN
सकलदीपी,NN
के,PSP
बनल,VM
न,NEG
खाय,VAUX
।,SYM
बभनन,NN
के,PSP
इ,DEM
ठस्सा,NN
कि,CC
कुरमी,NN
के,PSP
कहे,VM
सतुआ,NN
जात,NN
आउ,CC
कोयरी,NN
के,PSP
कहे,VM
सगहा,JJ
जात,NN
।,SYM
ओने,NST
कोयरी-कुरमी,NN
के,PSP
गाम,NN
में,PSP
डोम-चमार,NN
माल-मुसहर,NN
दुसाध-बेलदार,NN
के,PSP
तो,RP
बाते,NN
छोड़,VM
द,VAUX
बाबाजी,NN
भी,RP
बेचारन,NN
सहमल,RB
रहथन,VM
-,SYM
न,NEG
जाने,VM
कब,NST
भाला-गड़ाँसा,NN
निकाल,VM
देत,VAUX
।,SYM
हम्मर,PRP
बाबा,NN
हलन,VM
छोटे-मोटे,JJ
जमींदार,NN
बाकि,CC
जमींदारी,NN
के,PSP
ठस्सा,NN
कि,WQ
होवऽ,VM
हे,VAUX
इ,DEM
हम,PRP
खूब,QF
जान,VM
गेलूँ,VAUX
।,SYM
छोटे,JJ
घर,NN
के,PSP
हम्मर,PRP
माई,NN
ई,DEM
बड़का,JJ
घर,NN
में,PSP
का,WQ
का,WQ
भोगलक,VM
-,SYM
इ,DEM
बखाने,NN
में,PSP
सायत
बेचारी,NN
सरसती,NN
लजा,VM
जइथन,VAUX
।,SYM
ठेक,NN
~,SYM
मेटाना,VM
/,SYM
छोड़ाना,VM
=,SYM
रस्म,NN
अदा,NN
करना,VM
ठेक,NN
मेटा,VM
ले,VAUX
हिअइ,VAUX
आन-जान,VM
के,PSP
रस्ता,NN
बन,VM
जइतइ,VAUX
।,SYM
ठेठाना,NN
तीनों,QC
मिलके,VM
ठेठा,NN
देलकइ,VAUX
।,SYM
ठेपी,NN
हमहुँ,PRP
सबके
रंग-ढंग,NN
देख,VM
रहल,VAUX
ही,VAUX
।,SYM
आन्हर-कोतर,NN
न,NEG
ही,VM
।,SYM
कान,NN
में,PSP
ठेपी,NN
लागा,VM
के,PSP
बइठल,VAUX
न,NEG
ही,VAUX
।,SYM
डहडही,NN
पन्हेतल,NN
भतवा,NN
में,PSP
गुंडिया,NN
ना
के
खइलिअइ,VM
ने
माय,NN
जे,PRP
पेटवा,NN
में,PSP
डहडही,NN
दे,VM
रहलइ,VAUX
हे,VAUX
।,SYM
डाड़,NN
डाड़,NN
के,PSP
देउता,NN
मनरा,NN
पर,PSP
।,SYM
डाहना,VM
डाहके,NN
छोड़,VM
देहो,VAUX
सब,QF
गदिया,NN
नीचे,NST
बइठ,VM
जइतो,VAUX
घीया,RB
के,PSP
।,SYM
डेउढ़िया,NN
भदवे,NN
में,PSP
मड़ुआ,NN
के,PSP
रोटी,NN
आउ,CC
मट्ठा,NN
चले,VM
लगल,VAUX
।,SYM
जिनोरा,NN
के,PSP
दर्रा,NN
भी,RP
चले,VM
।,SYM
दाल-भात,NN
दूध-भात,NN
कभी,NST
घटे,VM
न,NEG
किसान,NN
घर,NN
।,SYM
कतिकसन,NNP
एगो,QC
झटका,NN
दे,VM
हइ,VAUX
।,SYM
मजूर,NN
सब,QF
डेउढ़िया,NN
लेके,VM
काम,NN
चलावऽ,VAUX
हइ,VAUX
।,SYM
डेउढ़ी,NN
घर,NN
में,PSP
भुँजी,NN
भंग,VM
नञ्,NEG
डेउढ़ी,NN
पर,PSP
नाच,VM
।,SYM
डोम-चमार,NN
गाम-घर,NN
में,PSP
केतना
जात-पात,NN
छूआ-छूत,NN
हे,VM
।,SYM
चमरा,NN
असराफ,NNP
के,PSP
कुइँया,NN
पर,RB
न,NEG
चढ़े,VM
।,SYM
सरोतरी,NN
सकलदीपी,NN
के,PSP
बनल,VM
न,NEG
खाय,VM
।,SYM
बभनन,NN
के,PSP
इ,DEM
ठस्सा,NN
कि,CC
कुरमी,NN
के,PSP
कहे,VM
सतुआ,NN
जात,NN
आउ,CC
कोयरी,NN
के,PSP
कहे,VM
सगहा,NN
जात,NN
।,SYM
ओने,NST
कोयरी-कुरमी,NN
के,PSP
गाम,NN
में,PSP
डोम-चमार,NN
माल-मुसहर,NN
दुसाध-बेलदार,NN
के,PSP
तो,RP
बाते,NN
छोड़,VM
द,VAUX
बाबाजी,NN
भी,PSP
बेचारन,NN
सहमल,NN
रहथन,VM
-,SYM
न,RP
जाने,VM
कब,NST
भाला-गड़ाँसा,NN
निकाल,VM
देत,VAUX
।,SYM
ढिंढा,NN
चुप,VM
!,SYM
कुलबोरनी,NN
चारो,QC
बगली,NST
ढिंढा,NN
फुलैले,VM
चलतो,VAUX
आउ,CC
एहाँ,NST
आके,VM
महतमाइन,NN
बन,VM
रहल,VAUX
हे,VAUX
!,SYM
ढीढ़ियाना,JJ
बवंडर,NN
आँधी,NN
तूफान,NN
के,PSP
झेलते-झेलते,VM
आदमी,NN
ढीढ़िया,JJ
गेल,VM
हे,VAUX
।,SYM
बाढ़,NN
में,PSP
बहना-उबरना,VM
सीख,VM
गेल,VAUX
हे,VAUX
।,SYM
ढेहबा-फुटौना,NN
मार,VM
ढेहबा-फुटौना,NN
उपरका,NST
देख,VM
रहलउ,VAUX
हे,VAUX
।,SYM
निमला,NNP
के,PSP
मउगी,NN
सब,QF
के,PSP
भौजी,NN
।,SYM
तइसन,RB
बिना,NEG
पेंदी,NN
के,PSP
लोटा,NN
बिना,NEG
गाँड़,NN
के,PSP
टेहरी,NN
बिना,NEG
पतवार,NN
के,PSP
नाव,NN
पुरवइया,NN
चले,VM
लगल,VAUX
त,CC
पच्छिम,NN
रुखे,NST
बहे,VM
लगलूँ,VAUX
पछिया,NN
चले,VM
लगल,VAUX
त,CC
पूरब,NN
दने,VM
बहे,VM
लगलूँ,VAUX
।,SYM
जब,NST
जइसन
तब
तइसन
वाला,RP
इ,DEM
लोग,NN
के,PSP
असलीये,JJ
चीज,NN
मर,VM
जाहे,VAUX
-,SYM
ऊ,DEM
हे,VM
स्वत्व,NN
स्वाभिमान,NN
आउ,CC
जीये,VM
के,PSP
आत्मानंद,NN
।,SYM
ततले-ततले,JJ
राजगीर,NNP
में,PSP
तीलसँकरात,NN
के,PSP
मेला,NN
हे,VM
।,SYM
सतधरवा,NN
बर्हमकुंड,NN
में,PSP
नहा,VM
के,RB
मामू-ममानी,NN
आउ,CC
मौसी,NN
चेंगना-मेंगना,NNP
के,PSP
साथ,RB
आके,VM
बजंतरी,NN
के,PSP
पत्ता,NN
पर,PSP
ततले-ततले,JJ
मकर,NN
के,PSP
खिचड़ी,NN
के,PSP
भाप,NN
से,PSP
हाथ-मुँह,NN
जला,VM
रहला,VAUX
ह,VAUX
कि,CC
हड़हड़-धड़धड़,RB
होवे,VM
लगल,VAUX
।,SYM
तब,NST
अब,NST
लेबऽ,VM
कि,CC
~,SYM
लेबऽ,VM
एतना
सुनते,VM
हम्मर,PRP
चचा,NN
पर,PSP
भूत,NN
सवार,VM
हो,VAUX
गेल,VAUX
।,SYM
तरबा,NN
के,PSP
लहर,NN
कपार,NN
-,SYM
भोनुआ,NNP
नौकरवा,NN
के,PSP
हँकयलका,VM
-,SYM
लाव,VM
तो,RP
कोड़वा,NN
रे,INJ
।,SYM
केकरा,PRP
पर,PSP
फूल,NN
गेल,VM
ह,VAUX
हमरा,PRP
पर,PSP
फूलले,VM
ह,VAUX
आउ,CC
केकरा,PRP
पर,PSP
दू,QC
कौड़ी,NN
के,PSP
गुरु,NN
सार,NN
।,SYM
गुरुजी,NN
इ,DEM
तेवर,NN
देखके,VM
अब,NST
लेबऽ,VM
कि,CC
तब,NST
लेबऽ,VM
-,SYM
भागल-भागल,RB
दू,QC
कोस,NN
दूर,NST
हरसेनिये,NN
पहुँच,VM
गेला,VAUX
हाँफते-हाँफते,RB
।,SYM
जान,NN
बचल,VM
लाखो,QC
पइलूँ,VM
।,SYM
जमींदार,NN
हीं,RP
गुरुअइ,NN
करना,VM
बाघ,NN
के,PSP
जबड़ा,NN
में,PSP
फँसना,VM
हे,VAUX
।,SYM
तरमन्ना,NN
पारो,NNP
महतो,NNP
तरमन्ना,NN
में,PSP
ताड़ी,NN
पी,VM
रहल,VAUX
हल,VAUX
ओकर,PRP
औरत,NN
खाना,NN
बनावे,VM
के,PSP
जुआड़,NN
में,PSP
हल,VAUX
आउ,CC
सनिचरी,NN
दरवाजा,NN
पर,PSP
बैठल,VM
हल,VAUX
।,SYM
तरूआठी,NN
धीरे-धीरे,RB
बोतल,NN
के,PSP
नीसा,NN
चढ़इत,VM
सूरज,NNP
लेखा,RB
ढले,VM
लगल,VAUX
।,SYM
सबके
चेहरा,NN
पर,PSP
ढिबरी,NN
जरइत,VM
हल,VAUX
।,SYM
तरूआठी,NN
के,PSP
आग,NN
अपने,PRP
आप,PRP
बुझा,VM
जाहे,VAUX
ओइसहीं
शराब,NN
के,PSP
नीसा,NN
।,SYM
सबके
मन,NN
में,PSP
डर,NN
बेआपल,VM
हे,VAUX
।,SYM
तलगु,NST
=,SYM
तब,NST
तक
छोटगर,JJ
किसान,NN
के,PSP
जिनगी,NN
अइसन
कि,CC
पेउन,NN
न,NEG
छूटे,VM
।,SYM
एने,NST
छेद,NN
देखाई,VM
देलक,VAUX
पेउन,NN
लगइलूँ,VM
तलगु,NST
ओने,NST
फट,VM
गेल,VAUX
।,SYM
कहाँ-कहाँ,NN
सियल,VM
जाय,VAUX
।,SYM
तलाब,NN
=,SYM
तालाब,NN
भगवान,NN
के,PSP
भरोसा,NN
पर,PSP
ई,DEM
स्थिर,JJ
समाज,NN
व्यवस्था,NN
आउ,CC
स्वावलंबी,NN
अर्थव्यवस्था,NN
टुकदुम-टुकदुम,RB
चल,VM
रहल,VAUX
हे,VAUX
।,SYM
तलाब,NN
के,PSP
पानी,NN
हे,VM
-,SYM
इ,DEM
कोर,NN
से,PSP
उछलल,VM
त,CC
उ,DEM
कोर,NN
गेल,VM
उ,DEM
कोर,NN
से,PSP
उछलल,VM
त,CC
इ,DEM
कोर,NN
आल,VM
।,SYM
तागद,NN
=,SYM
ताकत,NN
